filename,session_id,problem_id,success,task_type,in_tokens,out_tokens,start_time,end_time,duration,steps,supervisor_result
d0685e90-72ed-4fa0-9a5d-52570a56adb3_1758182864.5992634.json,d0685e90-72ed-4fa0-9a5d-52570a56adb3,user_unregistered_mongodb-analysis-1,False,analysis,19406,487,2025-09-18 08:07:44,2025-09-18 08:08:54,70.16244387626648,13,False Negative
56af8406-9d5a-419e-966d-fc4423c6e361_1758182344.9278061.json,56af8406-9d5a-419e-966d-fc4423c6e361,user_unregistered_mongodb-detection-1,True,detection,18431,455,2025-09-18 07:59:04,2025-09-18 08:00:10,65.18783783912659,15,Correct
d4830179-278e-479e-8f8b-a6af58028a85_1758200437.6708744.json,d4830179-278e-479e-8f8b-a6af58028a85,redeploy_without_PV-analysis-1,False,analysis,18025,202,2025-09-18 13:00:37,2025-09-18 13:01:11,33.55705261230469,8,False Negative
84057677-382f-4025-aad8-689a56abf6af_1758175567.211488.json,84057677-382f-4025-aad8-689a56abf6af,k8s_target_port-misconfig-localization-2,False,localization,8098,1049,2025-09-18 06:06:07,2025-09-18 06:08:10,123.4674289226532,30,
f2ecb275-fdc1-4918-8523-4541c9617090_1758190748.002203.json,f2ecb275-fdc1-4918-8523-4541c9617090,pod_kill_hotel_res-localization-1,True,localization,23050,942,2025-09-18 10:19:08,2025-09-18 10:21:34,146.20353484153748,24,False Negative
d795e9e5-c73a-4821-bb4c-8230de0f5da1_1758191031.835913.json,d795e9e5-c73a-4821-bb4c-8230de0f5da1,network_loss_hotel_res-detection-1,True,detection,23587,235,2025-09-18 10:23:51,2025-09-18 10:24:58,67.11861896514893,11,Correct
5f01d41a-b978-4aa8-ba0e-c67e88512694_1758199385.70408.json,5f01d41a-b978-4aa8-ba0e-c67e88512694,astronomy_shop_recommendation_service_cache_failure-detection-1,True,detection,12694,313,2025-09-18 12:43:05,2025-09-18 12:44:46,101.07232069969177,14,Correct
cec7879f-ecce-46d7-aa9f-fa31e9e5e288_1758201698.131559.json,cec7879f-ecce-46d7-aa9f-fa31e9e5e288,wrong_bin_usage-mitigation-1,True,mitigation,28844,570,2025-09-18 13:21:38,2025-09-18 13:24:36,178.60970902442932,26,False Negative
9e4a520b-95c3-45cd-bbcb-2e05621cab05_1758197175.220873.json,9e4a520b-95c3-45cd-bbcb-2e05621cab05,astronomy_shop_loadgenerator_flood_homepage-localization-1,False,localization,9738,456,2025-09-18 12:06:15,2025-09-18 12:07:43,88.06424570083618,18,False Negative
47d6c068-2536-46e0-b14d-2b6d3f9f1253_1758184527.2731686.json,47d6c068-2536-46e0-b14d-2b6d3f9f1253,misconfig_app_hotel_res-localization-1,True,localization,20810,738,2025-09-18 08:35:27,2025-09-18 09:12:22,2215.4936397075653,22,False Negative
9e07ec71-2966-4cef-ac22-645d7c8b3c8a_1758175829.9507017.json,9e07ec71-2966-4cef-ac22-645d7c8b3c8a,k8s_target_port-misconfig-analysis-2,False,analysis,9542,626,2025-09-18 06:10:29,2025-09-18 06:11:43,73.53923201560974,20,False Negative
2827c44c-a690-420b-bc60-690b99dd582f_1758191233.107775.json,2827c44c-a690-420b-bc60-690b99dd582f,network_loss_hotel_res-localization-1,False,localization,16993,568,2025-09-18 10:27:13,2025-09-18 10:28:23,70.1680657863617,15,False Negative
1e7122dc-23c8-466d-9c73-3e6734e1bf24_1758186896.7687905.json,1e7122dc-23c8-466d-9c73-3e6734e1bf24,misconfig_app_hotel_res-analysis-1,False,analysis,4581,864,2025-09-18 09:14:56,2025-09-18 09:22:09,433.22029995918274,28,False Negative
824da509-5332-470e-a1ef-9ed0d46a74ef_1758174495.7430842.json,824da509-5332-470e-a1ef-9ed0d46a74ef,k8s_target_port-misconfig-localization-1,False,localization,14210,1043,2025-09-18 05:48:15,2025-09-18 05:50:45,149.8075065612793,30,
6be8ed3d-7ef4-4029-b37a-fef3382e4a99_1758183563.263159.json,6be8ed3d-7ef4-4029-b37a-fef3382e4a99,user_unregistered_mongodb-localization-2,False,localization,17898,910,2025-09-18 08:19:23,2025-09-18 08:21:42,139.69212007522583,23,False Negative
c1b3bbc4-cb1d-472c-a92e-f36bfce5919b_1758192724.701719.json,c1b3bbc4-cb1d-472c-a92e-f36bfce5919b,astronomy_shop_ad_service_failure-detection-1,True,detection,5193,427,2025-09-18 10:52:04,2025-09-18 10:53:15,71.26534914970398,16,Correct
ae17652a-190a-47fc-84fa-d43341ef114a_1758198055.7502177.json,ae17652a-190a-47fc-84fa-d43341ef114a,astronomy_shop_payment_service_unreachable-detection-1,True,detection,9710,397,2025-09-18 12:20:55,2025-09-18 12:22:03,67.72538137435913,15,Correct
