filename,session_id,problem_id,success,task_type,in_tokens,out_tokens,start_time,end_time,duration,steps,supervisor_result
10eca488-f88b-4b2e-ace9-d82b5763e4a6_1755635450.9149451.json,10eca488-f88b-4b2e-ace9-d82b5763e4a6,astronomy_shop_payment_service_failure-detection-1,False,detection,12799,111,2025-08-19 20:30:50,2025-08-19 20:31:30,39.63025975227356,5,
e7cbc0c5-cfd8-46fa-8a1a-0cec19649930_1755622491.233491.json,e7cbc0c5-cfd8-46fa-8a1a-0cec19649930,misconfig_app_hotel_res-mitigation-1,True,mitigation,16650,627,2025-08-19 16:54:51,2025-08-19 17:00:29,338.30459117889404,24,
eca1b0bd-1848-45a0-b10c-531940bdf779_1755627853.214087.json,eca1b0bd-1848-45a0-b10c-531940bdf779,astronomy_shop_ad_service_failure-localization-1,False,localization,54185,250,2025-08-19 18:24:13,2025-08-19 18:25:46,93.62193202972412,10,
941f3a21-7585-4ddd-b449-c6e7450571d3_1755636145.548455.json,941f3a21-7585-4ddd-b449-c6e7450571d3,astronomy_shop_payment_service_unreachable-localization-1,False,localization,2343,81,2025-08-19 20:42:25,2025-08-19 20:42:54,28.87864589691162,4,
13b9b9dc-43df-4a7e-8282-7d71f55666b6_1755577868.448967.json,13b9b9dc-43df-4a7e-8282-7d71f55666b6,k8s_target_port-misconfig-mitigation-1,False,mitigation,62137,932,2025-08-19 04:31:08,2025-08-19 04:36:28,320.04055309295654,30,
54a264ff-77d7-46bb-9d1f-af0d57c691ea_1755623303.656393.json,54a264ff-77d7-46bb-9d1f-af0d57c691ea,scale_pod_zero_social_net-localization-1,True,localization,8158,378,2025-08-19 17:08:23,2025-08-19 17:09:49,86.11269903182983,19,
b53cebcc-0826-4de8-a9b0-a1c61970bad7_1755621179.10749.json,b53cebcc-0826-4de8-a9b0-a1c61970bad7,user_unregistered_mongodb-detection-2,False,detection,2532,131,2025-08-19 16:32:59,2025-08-19 16:33:21,22.577749967575073,5,
a90b47e0-5f25-4184-8171-47a8519d9947_1755620089.746539.json,a90b47e0-5f25-4184-8171-47a8519d9947,revoke_auth_mongodb-mitigation-2,True,mitigation,16559,369,2025-08-19 16:14:49,2025-08-19 16:16:49,119.49508500099182,15,
2e545604-8062-4df9-a61a-78da96e00e1e_1755619608.726589.json,2e545604-8062-4df9-a61a-78da96e00e1e,revoke_auth_mongodb-detection-2,False,detection,6523,115,2025-08-19 16:06:48,2025-08-19 16:07:08,19.44258713722229,4,
abdf92f4-7685-48da-81ec-2f8a0f37421e_1755628579.562846.json,abdf92f4-7685-48da-81ec-2f8a0f37421e,astronomy_shop_ad_service_manual_gc-detection-1,False,detection,19055,122,2025-08-19 18:36:19,2025-08-19 18:36:58,39.0780611038208,6,
